"pk";"ip";"loc";"zip";"reg";"ts"
377;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:43"
378;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:43"
379;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:43"
380;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:44"
381;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:44"
382;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:44"
383;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:44"
384;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:44"
385;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:45"
386;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:45"
387;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:45"
388;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:45"
389;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:46"
390;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:46"
391;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:46"
392;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:47"
393;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:48"
394;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:49"
395;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:49"
396;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:49"
397;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:49"
398;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:49"
399;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:51"
400;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:51"
401;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:52"
402;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:52"
403;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:53"
404;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:53"
405;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:53"
406;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:54"
407;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:54"
408;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:54"
409;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:54"
410;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:54"
411;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:54"
412;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:56"
413;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:56"
414;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:57"
415;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:58"
416;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:58"
417;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:58"
418;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:59"
419;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:59"
420;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:59"
421;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:06:59"
422;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:00"
423;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:00"
424;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:00"
425;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:01"
426;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:02"
427;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:02"
428;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:02"
429;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:03"
430;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:03"
431;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:03"
432;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:04"
433;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:04"
434;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:05"
435;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:05"
436;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:05"
437;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:05"
438;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:05"
439;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:05"
440;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:05"
441;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:06"
442;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:06"
443;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:07"
444;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:07"
445;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:08"
446;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:08"
447;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:09"
448;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:10"
449;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:10"
450;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:10"
451;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:11"
452;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:11"
453;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:12"
454;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:12"
455;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:13"
456;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:14"
457;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:14"
458;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:14"
459;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:15"
460;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:16"
461;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:16"
462;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:16"
463;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:17"
464;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:17"
465;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:19"
466;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:19"
467;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:19"
468;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:19"
469;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:19"
470;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:19"
471;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:20"
472;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:21"
473;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:21"
474;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:21"
475;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:21"
476;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:22"
477;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:22"
478;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:23"
479;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:23"
480;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:24"
481;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:24"
482;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:24"
483;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:24"
484;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:24"
485;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:24"
486;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:25"
487;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:25"
488;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:25"
489;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:25"
490;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:26"
491;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:26"
492;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:27"
493;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:27"
494;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:27"
495;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:27"
496;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:27"
497;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:27"
498;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:27"
499;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:27"
500;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:27"
501;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:28"
502;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:28"
503;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:28"
504;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:29"
505;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:29"
506;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:29"
507;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:30"
508;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:30"
509;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:30"
510;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:31"
511;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:31"
512;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:31"
513;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:31"
514;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:31"
515;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:31"
516;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:32"
517;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:33"
518;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:33"
519;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:34"
520;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:34"
521;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:34"
522;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:34"
523;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:34"
524;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:36"
525;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:36"
526;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:36"
527;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:36"
528;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:36"
529;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:37"
530;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:37"
531;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:38"
532;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:38"
533;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:39"
534;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:39"
535;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:39"
536;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:40"
537;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:40"
538;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:40"
539;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:40"
540;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:40"
541;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:41"
542;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:42"
543;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:42"
544;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:42"
545;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:42"
546;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:42"
547;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:42"
548;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:43"
549;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:43"
550;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:43"
551;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:43"
552;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:44"
553;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:45"
554;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:45"
555;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:46"
556;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:46"
557;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:46"
558;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:47"
559;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:47"
560;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:47"
561;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:48"
562;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:48"
563;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:48"
564;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:48"
565;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:48"
566;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:50"
567;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:50"
568;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:50"
569;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:51"
570;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:51"
571;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:53"
572;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:53"
573;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:54"
574;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:54"
575;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:54"
576;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:54"
577;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:55"
578;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:55"
579;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:55"
580;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:55"
581;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:56"
582;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:57"
583;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:58"
584;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:58"
585;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:58"
586;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:58"
587;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:07:59"
588;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:00"
589;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:00"
590;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:00"
591;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:00"
592;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:01"
593;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:01"
594;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:01"
595;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:01"
596;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:01"
597;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:01"
598;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:01"
599;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:01"
600;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:03"
601;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:03"
602;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:03"
603;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:04"
604;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:04"
605;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:05"
606;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:05"
607;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:05"
608;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:05"
609;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:05"
610;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:05"
611;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:06"
612;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:06"
613;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:06"
614;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:07"
615;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:07"
616;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:07"
617;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:07"
618;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:07"
619;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:08"
620;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:08"
621;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:08"
622;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:09"
623;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:09"
624;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:09"
625;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:10"
626;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:10"
627;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:10"
628;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:10"
629;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:10"
630;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:11"
631;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:11"
632;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:11"
633;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
634;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
635;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
636;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
637;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
638;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
639;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
640;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
641;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
642;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:12"
643;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:13"
644;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:13"
645;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:13"
646;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:13"
647;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:14"
648;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:14"
649;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:14"
650;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:14"
651;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:14"
652;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:15"
653;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:15"
654;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:15"
655;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:15"
656;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:16"
657;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:16"
658;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:16"
659;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:16"
660;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:16"
661;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:17"
662;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:17"
663;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:17"
664;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:17"
665;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:18"
666;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:18"
667;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:18"
668;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:18"
669;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:18"
670;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:18"
671;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:19"
672;"184.3.91.65";"US";"27559";"NC";"2018-02-18 01:08:22"
673;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:50"
674;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:50"
675;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:50"
676;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:50"
677;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:50"
678;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:50"
679;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:50"
680;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
681;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
682;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
683;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
684;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
685;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
686;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
687;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
688;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
689;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
690;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
691;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
692;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
693;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
694;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
695;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
696;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
697;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
698;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
699;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
700;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
701;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
702;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
703;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
704;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
705;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
706;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
707;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:51"
708;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
709;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
710;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
711;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
712;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
713;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
714;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
715;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
716;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
717;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
718;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
719;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
720;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:52"
721;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
722;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
723;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
724;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
725;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
726;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
727;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
728;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
729;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
730;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
731;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
732;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
733;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
734;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
735;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
736;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:53"
737;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
738;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
739;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
740;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
741;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
742;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
743;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
744;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
745;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
746;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
747;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
748;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:54"
749;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:55"
750;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:55"
751;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:25:55"
